anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,diferencia,ganador,perdedor,is_forfeit,age_group,genero
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,1,OESTE,NOLTING-ARGENTINO DE CASTELAR CENTRO,1,24/11/2024,NOLTING,76,ARGENTINO DE CASTELAR B,43,33,NOLTING,ARGENTINO DE CASTELAR B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,1,OESTE,LOS INDIOS DE MORENO BLANCO-CEDEM,1,24/11/2024,LOS INDIOS DE MORENO B,75,CEDEM,38,37,LOS INDIOS DE MORENO B,CEDEM,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,1,OESTE,MIDLAND-RAMOS MEJIA LTC,1,24/11/2024,MIDLAND,87,RAMOS MEJIA LTC,45,42,MIDLAND,RAMOS MEJIA LTC,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,1,OESTE,DEFENSORES DE HURLINGHAM VERDE-DEP. MORON BLANCO,1,24/11/2024,DEFENSORES DE HURLINGHAM A,77,DEPORTIVO MORON A,55,22,DEFENSORES DE HURLINGHAM A,DEPORTIVO MORON A,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,1,SUR,DEFENSORES DE GLEW-DEFENSORES DE BANFIELD,1,24/11/2024,DEFENSORES DE GLEW,56,DEFENSORES DE BANFIELD,79,23,DEFENSORES DE BANFIELD,DEFENSORES DE GLEW,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,1,SUR,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL-INDEPENDIENTE,1,24/11/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA A,69,INDEPENDIENTE,62,7,CLUB GIMNASIA Y ESGRIMA LA PLATA A,INDEPENDIENTE,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,1,SUR,CLUB SOCIAL ALEJANDRO KORN-CLUB ATLETICO BERNAL,1,24/11/2024,CLUB SOCIAL ALEJANDRO KORN,64,CLUB ATLETICO BERNAL,50,14,CLUB SOCIAL ALEJANDRO KORN,CLUB ATLETICO BERNAL,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,1,SUR,TEMPERLEY-BURZACO FC A,1,24/11/2024,TEMPERLEY,56,BURZACO FC A,53,3,TEMPERLEY,BURZACO FC A,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES-EL PORVENIR,1,01/12/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,69,EL PORVENIR,64,5,CLUB PORTUGUES DEL GRAN BUENOS AIRES,EL PORVENIR,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,OESTE,UNLAM A-CIUDADELA NORTE,1,01/12/2024,UNLAM A,71,CIUDADELA NORTE,74,3,CIUDADELA NORTE,UNLAM A,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,OESTE,Club GEI BLANCO-DEP. MORON ROJO,1,01/12/2024,GEI B,71,DEPORTIVO MORON B,44,27,GEI B,DEPORTIVO MORON B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,OESTE,EL PALOMAR-SAN MIGUEL BLANCO,1,01/12/2024,EL PALOMAR,54,SAN MIGUEL B,44,10,EL PALOMAR,SAN MIGUEL B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,SUR,JUVENTUD UNIDA-INDEPENDIENTE DE BURZACO,1,01/12/2024,JUVENTUD UNIDA,61,INDEPENDIENTE DE BURZACO,44,17,JUVENTUD UNIDA,INDEPENDIENTE DE BURZACO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,SUR,CLUB ATLETICO PAMPERO-COLON FC,1,01/12/2024,CLUB ATLETICO PAMPERO,69,COLON FC,78,9,COLON FC,CLUB ATLETICO PAMPERO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,SUR,CLUB SOCIAL EZEIZA-CLUB  ATLETICO Y PROGRESO DE BRANDSEN,1,01/12/2024,CLUB SOCIAL EZEIZA,70,CLUB ATLETICO Y PROGRESO DE BRANDSEN,43,27,CLUB SOCIAL EZEIZA,CLUB ATLETICO Y PROGRESO DE BRANDSEN,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,SUR,SPORTIVO ALSINA-GUILLON BASQUET,1,01/12/2024,SPORTIVO ALSINA,58,GUILLON BASQUET,66,8,GUILLON BASQUET,SPORTIVO ALSINA,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,CENTRO,PINOCHO BLANCO-RACING ANEXO,1,01/12/2024,PINOCHO BLANCO,65,RACING ANEXO,45,20,PINOCHO BLANCO,RACING ANEXO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,CENTRO,ARQUITECTURA BLANCO-VELEZ SARSFIELD AZUL,1,01/12/2024,ARQUITECTURA B,54,VELEZ SARSFIELD AZUL,59,5,VELEZ SARSFIELD AZUL,ARQUITECTURA B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,CENTRO,ARGENTINOS JUNIORS-NAUTICO BUCHARDO B,1,01/12/2024,ARGENTINOS JUNIORS,80,NAUTICO BUCHARDO B,47,33,ARGENTINOS JUNIORS,NAUTICO BUCHARDO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,CENTRO,FERROCARRIL OESTE C-SAN LORENZO ROJO,1,01/12/2024,FERROCARRIL OESTE C,58,SAN LORENZO B,56,2,FERROCARRIL OESTE C,SAN LORENZO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,NORTE,YUPANQUI-SAN FERNANDO BLANCO,1,01/12/2024,YUPANQUI,74,SAN FERNANDO B,54,20,YUPANQUI,SAN FERNANDO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,NORTE,PLATENSE BLANCO-CLUB TRES DE FEBRERO AZUL,1,01/12/2024,PLATENSE BLANCO,56,CLUB TRES DE FEBRERO B,64,8,CLUB TRES DE FEBRERO B,PLATENSE BLANCO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,NORTE,HEBRAICA-JOSE HERNANDEZ B,1,01/12/2024,HEBRAICA,82,JOSE HERNANDEZ B,64,18,HEBRAICA,JOSE HERNANDEZ B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Playoff,Play In,2,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL-COLEGIALES NEGRO,1,01/12/2024,CLUB SOCIAL Y DEPORTIVO ARENAL,59,COLEGIALES B,39,20,CLUB SOCIAL Y DEPORTIVO ARENAL,COLEGIALES B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,MACABI,66,ITALIANO B,36,30,MACABI,ITALIANO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,BOCA JUNIORS B,54,UNIVERSIDAD DE BUENOS AIRES,66,12,UNIVERSIDAD DE BUENOS AIRES,BOCA JUNIORS B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,47,NUEVA CHICAGO,52,5,NUEVA CHICAGO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,2,24/11/2024,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,50,MACABI,60,10,MACABI,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,2,24/11/2024,NUEVA CHICAGO,43,BOCA JUNIORS B,90,47,BOCA JUNIORS B,NUEVA CHICAGO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,2,24/11/2024,UNIVERSIDAD DE BUENOS AIRES,67,ITALIANO B,39,28,UNIVERSIDAD DE BUENOS AIRES,ITALIANO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,3,01/12/2024,MACABI,48,UNIVERSIDAD DE BUENOS AIRES,71,23,UNIVERSIDAD DE BUENOS AIRES,MACABI,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,3,01/12/2024,ITALIANO B,92,NUEVA CHICAGO,46,46,ITALIANO B,NUEVA CHICAGO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,3,01/12/2024,BOCA JUNIORS B,64,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,28,36,BOCA JUNIORS B,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,4,08/12/2024,BOCA JUNIORS B,59,MACABI,78,19,MACABI,BOCA JUNIORS B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,4,08/12/2024,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,53,ITALIANO B,57,4,ITALIANO B,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,4,08/12/2024,NUEVA CHICAGO,39,UNIVERSIDAD DE BUENOS AIRES,84,45,UNIVERSIDAD DE BUENOS AIRES,NUEVA CHICAGO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,5,15/12/2024,MACABI,20,NUEVA CHICAGO,0,20,MACABI,NUEVA CHICAGO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,5,15/12/2024,UNIVERSIDAD DE BUENOS AIRES,87,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,29,58,UNIVERSIDAD DE BUENOS AIRES,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,A,5,15/12/2024,ITALIANO B,59,BOCA JUNIORS B,45,14,ITALIANO B,BOCA JUNIORS B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,1,10/11/2024,CIRCULO URQUIZA B,34,PINOCHO VERDE,56,22,PINOCHO VERDE,CIRCULO URQUIZA B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,1,10/11/2024,PEDRO ECHAGUE B,71,IMPERIO B,48,23,PEDRO ECHAGUE B,IMPERIO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,2,24/11/2024,IMPERIO B,58,CIRCULO URQUIZA B,37,21,IMPERIO B,CIRCULO URQUIZA B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,2,24/11/2024,PINOCHO VERDE,59,ALL BOYS B,51,8,PINOCHO VERDE,ALL BOYS B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,3,01/12/2024,ALL BOYS B,49,IMPERIO B,64,15,IMPERIO B,ALL BOYS B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,3,01/12/2024,CIRCULO URQUIZA B,43,PEDRO ECHAGUE B,65,22,PEDRO ECHAGUE B,CIRCULO URQUIZA B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,4,08/12/2024,PEDRO ECHAGUE B,71,ALL BOYS B,31,40,PEDRO ECHAGUE B,ALL BOYS B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,4,08/12/2024,IMPERIO B,58,PINOCHO VERDE,64,6,PINOCHO VERDE,IMPERIO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,5,15/12/2024,PINOCHO VERDE,62,PEDRO ECHAGUE B,53,9,PINOCHO VERDE,PEDRO ECHAGUE B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,CENTRO,B,5,15/12/2024,ALL BOYS B,35,CIRCULO URQUIZA B,45,10,CIRCULO URQUIZA B,ALL BOYS B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,A,1,10/11/2024,CAZA Y PESCA B,89,BANADE B,68,21,CAZA Y PESCA B,BANADE B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,A,1,10/11/2024,NAUTICO HACOAJ B,74,ALL BOYS DE SAAVEDRA,57,17,NAUTICO HACOAJ B,ALL BOYS DE SAAVEDRA,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,A,2,24/11/2024,NAUTICO HACOAJ B,59,CAZA Y PESCA B,68,9,CAZA Y PESCA B,NAUTICO HACOAJ B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,A,3,01/12/2024,CAZA Y PESCA B,60,ALL BOYS DE SAAVEDRA,34,26,CAZA Y PESCA B,ALL BOYS DE SAAVEDRA,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,A,4,08/12/2024,NAUTICO HACOAJ B,68,BANADE B,64,4,NAUTICO HACOAJ B,BANADE B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,A,5,15/12/2024,BANADE B,58,ALL BOYS DE SAAVEDRA,75,17,ALL BOYS DE SAAVEDRA,BANADE B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,B,1,10/11/2024,CLUB 12 DE OCTUBRE,89,ATLETICO BOULOGNE B,14,75,CLUB 12 DE OCTUBRE,ATLETICO BOULOGNE B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,B,1,10/11/2024,VICTORIA B,56,LAS HERAS B,65,9,LAS HERAS B,VICTORIA B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,B,2,24/11/2024,LAS HERAS B,62,CLUB 12 DE OCTUBRE,44,18,LAS HERAS B,CLUB 12 DE OCTUBRE,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,B,3,01/12/2024,CLUB 12 DE OCTUBRE,51,VICTORIA B,62,11,VICTORIA B,CLUB 12 DE OCTUBRE,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,NORTE,B,4,08/12/2024,LAS HERAS B,76,ATLETICO BOULOGNE B,43,33,LAS HERAS B,ATLETICO BOULOGNE B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,1,10/11/2024,LA UNION,81,TAPONAZO FUTBOL CLUB,74,7,LA UNION,TAPONAZO FUTBOL CLUB,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,1,10/11/2024,VILLA ESPAÑA,79,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,50,29,VILLA ESPAÑA,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,1,10/11/2024,SOCIAL LANUS,72,ARGENTINO DE QUILMES,41,31,SOCIAL LANUS,ARGENTINO DE QUILMES,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,2,24/11/2024,SOCIAL LANUS,87,LA UNION,55,32,SOCIAL LANUS,LA UNION,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,2,24/11/2024,ARGENTINO DE QUILMES,53,VILLA ESPAÑA,95,42,VILLA ESPAÑA,ARGENTINO DE QUILMES,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,2,24/11/2024,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,37,TAPONAZO FUTBOL CLUB,46,9,TAPONAZO FUTBOL CLUB,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,3,01/12/2024,LA UNION,67,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,45,22,LA UNION,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,3,01/12/2024,TAPONAZO FUTBOL CLUB,41,ARGENTINO DE QUILMES,37,4,TAPONAZO FUTBOL CLUB,ARGENTINO DE QUILMES,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,3,01/12/2024,VILLA ESPAÑA,55,SOCIAL LANUS,103,48,SOCIAL LANUS,VILLA ESPAÑA,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,4,08/12/2024,VILLA ESPAÑA,89,LA UNION,65,24,VILLA ESPAÑA,LA UNION,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,4,08/12/2024,SOCIAL LANUS,70,TAPONAZO FUTBOL CLUB,63,7,SOCIAL LANUS,TAPONAZO FUTBOL CLUB,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,4,08/12/2024,ARGENTINO DE QUILMES,66,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,56,10,ARGENTINO DE QUILMES,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,5,15/12/2024,LA UNION,61,ARGENTINO DE QUILMES,54,7,LA UNION,ARGENTINO DE QUILMES,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,5,15/12/2024,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,39,SOCIAL LANUS,73,34,SOCIAL LANUS,CLUB SOCIAL Y DEPORTIVO TAMBEROS UNIDOS,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,A,5,15/12/2024,TAPONAZO FUTBOL CLUB,76,VILLA ESPAÑA,77,1,VILLA ESPAÑA,TAPONAZO FUTBOL CLUB,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,B,1,10/11/2024,COUNTRY BANFIELD B,44,BURZACO FC B,54,10,BURZACO FC B,COUNTRY BANFIELD B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,B,1,10/11/2024,OLIMPO,54,TALLERES,75,21,TALLERES,OLIMPO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,B,2,24/11/2024,TALLERES,82,COUNTRY BANFIELD B,41,41,TALLERES,COUNTRY BANFIELD B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,B,3,01/12/2024,COUNTRY BANFIELD B,44,OLIMPO,70,26,OLIMPO,COUNTRY BANFIELD B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,B,4,08/12/2024,TALLERES,64,BURZACO FC B,50,14,TALLERES,BURZACO FC B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,SUR,B,5,15/12/2024,BURZACO FC B,56,OLIMPO,51,5,BURZACO FC B,OLIMPO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,1,10/11/2024,ITALIANO DE JOSE C PAZ,42,DEFENSORES DE MORENO A,59,17,DEFENSORES DE MORENO A,ITALIANO DE JOSE C PAZ,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,1,10/11/2024,INSTITUCION SARMIENTO B,53,LEANDRO N ALEM,69,16,LEANDRO N ALEM,INSTITUCION SARMIENTO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,1,10/11/2024,SPORTIVO HAEDO,66,DEFENSORES DE HURLINGHAM B,54,12,SPORTIVO HAEDO,DEFENSORES DE HURLINGHAM B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,2,24/11/2024,SPORTIVO HAEDO,64,ITALIANO DE JOSE C PAZ,51,13,SPORTIVO HAEDO,ITALIANO DE JOSE C PAZ,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,2,24/11/2024,DEFENSORES DE HURLINGHAM B,48,INSTITUCION SARMIENTO B,42,6,DEFENSORES DE HURLINGHAM B,INSTITUCION SARMIENTO B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,2,24/11/2024,LEANDRO N ALEM,63,DEFENSORES DE MORENO A,55,8,LEANDRO N ALEM,DEFENSORES DE MORENO A,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,3,01/12/2024,ITALIANO DE JOSE C PAZ,52,LEANDRO N ALEM,55,3,LEANDRO N ALEM,ITALIANO DE JOSE C PAZ,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,3,01/12/2024,DEFENSORES DE MORENO A,52,DEFENSORES DE HURLINGHAM B,47,5,DEFENSORES DE MORENO A,DEFENSORES DE HURLINGHAM B,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,3,01/12/2024,INSTITUCION SARMIENTO B,59,SPORTIVO HAEDO,45,14,INSTITUCION SARMIENTO B,SPORTIVO HAEDO,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,4,08/12/2024,INSTITUCION SARMIENTO B,65,ITALIANO DE JOSE C PAZ,47,18,INSTITUCION SARMIENTO B,ITALIANO DE JOSE C PAZ,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,4,08/12/2024,SPORTIVO HAEDO,64,DEFENSORES DE MORENO A,62,2,SPORTIVO HAEDO,DEFENSORES DE MORENO A,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,4,08/12/2024,DEFENSORES DE HURLINGHAM B,91,LEANDRO N ALEM,89,2,DEFENSORES DE HURLINGHAM B,LEANDRO N ALEM,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,5,15/12/2024,ITALIANO DE JOSE C PAZ,31,DEFENSORES DE HURLINGHAM B,44,13,DEFENSORES DE HURLINGHAM B,ITALIANO DE JOSE C PAZ,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,5,15/12/2024,LEANDRO N ALEM,33,SPORTIVO HAEDO,55,22,SPORTIVO HAEDO,LEANDRO N ALEM,False,LIGA PROXIMO MASCULINO,MASCULINO
2024,LIGA PROXIMO MASCULINO,Fase Regular,3ra Fase,3,OESTE,A,5,15/12/2024,DEFENSORES DE MORENO A,48,INSTITUCION SARMIENTO B,56,8,INSTITUCION SARMIENTO B,DEFENSORES DE MORENO A,False,LIGA PROXIMO MASCULINO,MASCULINO
