anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2024,JUVENILES,Playoff,Play In,2,CENTRO,PINOCHO BLANCO-RACING ANEXO,1,1/12/2024,PINOCHO BLANCO,65,RACING ANEXO,45,750,250,-84.75,24.75,0.85,1,1,0.75,424.09687499999995,175.153125
2024,JUVENILES,Playoff,Play In,2,CENTRO,ARQUITECTURA BLANCO-VELEZ SARSFIELD AZUL,1,1/12/2024,ARQUITECTURA BLANCO,54,VELEZ SARSFIELD AZUL,59,350,650,-54.75,-125.25,0.85,1,1,0.75,188.22187499999998,334.528125
2024,JUVENILES,Playoff,Play In,2,CENTRO,ARGENTINOS JUNIORS-NAUTICO BUCHARDO B,1,1/12/2024,ARGENTINOS JUNIORS,80,NAUTICO BUCHARDO B,47,750,250,-81.75,-15.75,0.85,1,1,0.75,426.009375,149.334375
2024,JUVENILES,Playoff,Play In,2,CENTRO,FERROCARRIL OESTE C-SAN LORENZO ROJO,1,1/12/2024,FERROCARRIL OESTE C,58,SAN LORENZO ROJO,56,650,350,-35.25,-44.25,0.85,1,1,0.75,391.903125,194.91562499999998
2024,JUVENILES,Playoff,Play In,2,NORTE,YUPANQUI-SAN FERNANDO BLANCO,1,1/12/2024,YUPANQUI,74,SAN FERNANDO BLANCO,54,750,250,-66.75,-26.25,0.85,1,1,0.75,435.571875,142.640625
2024,JUVENILES,Playoff,Play In,2,NORTE,PLATENSE BLANCO-CLUB TRES DE FEBRERO AZUL,1,1/12/2024,PLATENSE BLANCO,56,CLUB TRES DE FEBRERO AZUL,64,350,650,29.25,-45.75,0.85,1,1,0.75,241.771875,385.20937499999997
2024,JUVENILES,Playoff,Play In,2,NORTE,HEBRAICA-JOSE HERNANDEZ B,1,1/12/2024,HEBRAICA,82,JOSE HERNANDEZ B,64,700,300,-72.75,93.75,0.85,1,1,0.75,399.871875,251.01562499999997
2024,JUVENILES,Playoff,Play In,2,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL-COLEGIALES NEGRO,1,1/12/2024,CLUB SOCIAL Y DEPORTIVO ARENAL,59,COLEGIALES NEGRO,39,750,250,-30.75,-137.25,0.85,1,1,0.75,458.52187499999997,71.878125
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,MACABI,66,ITALIANO B,36,750,250,-18.75,47.25,0.75,1,2,0.65,712.9687500000001,289.81875
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,BOCA JUNIORS AMARILLO,54,UNIVERSIDAD DE BUENOS AIRES,66,300,700,69.75,32.25,0.75,1,2,0.65,360.50625,713.94375
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,CLUB ATLETICO HURACAN,47,NUEVA CHICAGO,52,350,650,-90.75,-138.75,0.75,1,2,0.65,252.76875,498.46875000000006
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,2,24/11/2024,CLUB ATLETICO HURACAN,50,MACABI,60,300,700,47.25,-138.75,0.75,1,2,0.65,338.56875,547.21875
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,2,24/11/2024,NUEVA CHICAGO,43,BOCA JUNIORS AMARILLO,90,250,750,32.25,-90.75,0.75,1,2,0.65,275.19375,642.7687500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,2,24/11/2024,UNIVERSIDAD DE BUENOS AIRES,67,ITALIANO B,39,750,250,-18.75,69.75,0.75,1,2,0.65,712.9687500000001,311.75625
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,3,1/12/2024,MACABI,48,UNIVERSIDAD DE BUENOS AIRES,71,250,750,69.75,47.25,0.75,1,2,0.65,311.75625,777.31875
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,3,1/12/2024,ITALIANO B,92,NUEVA CHICAGO,46,750,250,-90.75,-18.75,0.75,1,2,0.65,642.7687500000001,225.46875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,3,1/12/2024,BOCA JUNIORS AMARILLO,64,CLUB ATLETICO HURACAN,28,750,250,-138.75,32.25,0.75,1,2,0.65,595.96875,275.19375
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,4,8/12/2024,BOCA JUNIORS AMARILLO,59,MACABI,78,300,700,47.25,32.25,0.75,1,2,0.65,338.56875,713.94375
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,4,8/12/2024,CLUB ATLETICO HURACAN,53,ITALIANO B,57,350,650,-18.75,-138.75,0.75,1,2,0.65,322.96875000000006,498.46875000000006
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,4,8/12/2024,NUEVA CHICAGO,39,UNIVERSIDAD DE BUENOS AIRES,84,250,750,69.75,-90.75,0.75,1,2,0.65,311.75625,642.7687500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,5,15/12/2024,MACABI,20,NUEVA CHICAGO,0,700,0,-90.75,47.25,0.75,1,2,0.65,594.0187500000001,46.06875
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,5,15/12/2024,UNIVERSIDAD DE BUENOS AIRES,87,CLUB ATLETICO HURACAN,29,750,250,-138.75,69.75,0.75,1,2,0.65,595.96875,311.75625
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,A,5,15/12/2024,ITALIANO B,59,BOCA JUNIORS AMARILLO,45,700,300,32.25,-18.75,0.75,1,2,0.65,713.94375,274.21875
2024,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,1,4/8/2024,GEBA,59,PINOCHO BLANCO,34,750,250,24.75,6.75,0.85,1,2,0.65,856.09875,283.70875
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,B,1,10/11/2024,PEDRO ECHAGUE AMARILLO,71,IMPERIO NEGRO,48,750,250,-36.75,-60.75,0.75,1,2,0.65,695.41875,184.51875
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,B,2,24/11/2024,IMPERIO NEGRO,58,CIRCULO URQUIZA BLANCO,37,750,250,-98.25,-36.75,0.75,1,2,0.65,635.4562500000001,207.91875000000002
2024,JUVENILES,Fase Regular,1ra Fase,3,CENTRO,B,2,10/3/2024,PINOCHO BLANCO,79,COLEGIALES NEGRO,40,750,250,-30.75,24.75,0.75,1,1,0.65,350.63437500000003,133.940625
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,B,3,1/12/2024,ALL BOYS NEGRO,49,IMPERIO NEGRO,64,300,700,-36.75,-99.75,0.75,1,2,0.65,256.66875000000005,585.2437500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,B,3,1/12/2024,CIRCULO URQUIZA BLANCO,43,PEDRO ECHAGUE AMARILLO,65,250,750,-60.75,-98.25,0.75,1,2,0.65,184.51875,635.4562500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,B,4,8/12/2024,PEDRO ECHAGUE AMARILLO,71,ALL BOYS NEGRO,31,750,250,-99.75,-60.75,0.75,1,2,0.65,633.9937500000001,184.51875
2024,JUVENILES,Fase Regular,3ra Fase,2,CENTRO,A,3,25/8/2024,DEPORTIVO CROVARA B,31,PINOCHO BLANCO,74,250,750,24.75,-83.25,0.85,1,2,0.65,303.59875,736.75875
2024,JUVENILES,Fase Regular,1ra Fase,3,CENTRO,B,5,14/4/2024,PINOCHO BLANCO,60,ARGENTINOS JUNIORS,54,650,350,-15.75,24.75,0.75,1,1,0.65,309.19687500000003,182.690625
2024,JUVENILES,Fase Regular,3ra Fase,3,CENTRO,B,5,15/12/2024,ALL BOYS NEGRO,35,CIRCULO URQUIZA BLANCO,45,300,700,-98.25,-99.75,0.75,1,2,0.65,196.70625,585.2437500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,A,1,10/11/2024,CAZA Y PESCA B,89,BANADE AMARILLO,68,750,250,-140.25,5.25,0.75,1,2,0.65,594.50625,248.86875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,A,1,10/11/2024,NAUTICO HACOAJ AZUL,74,ALL BOYS DE SAAVEDRA,57,700,300,-126.75,-47.25,0.75,1,2,0.65,558.91875,246.43125000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,A,2,24/11/2024,NAUTICO HACOAJ AZUL,59,CAZA Y PESCA B,68,350,650,5.25,-47.25,0.75,1,2,0.65,346.36875000000003,587.6812500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,A,3,1/12/2024,CAZA Y PESCA B,60,ALL BOYS DE SAAVEDRA,34,750,250,-126.75,5.25,0.75,1,2,0.65,607.66875,248.86875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,A,4,8/12/2024,NAUTICO HACOAJ AZUL,68,BANADE AMARILLO,64,650,350,-140.25,-47.25,0.75,1,2,0.65,497.00625,295.18125000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,A,5,15/12/2024,BANADE AMARILLO,58,ALL BOYS DE SAAVEDRA,75,300,700,-126.75,-140.25,0.75,1,2,0.65,168.91875000000002,545.75625
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,B,1,10/11/2024,CLUB 12 DE OCTUBRE,89,ATLETICO BOULOGNE FLEX,14,750,250,-129.75,-69.75,0.75,1,2,0.65,604.7437500000001,175.74375
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,B,1,10/11/2024,VICTORIA FLEX,56,LAS HERAS B,65,350,650,-68.25,-155.25,0.75,1,2,0.65,274.70625,482.38125
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,B,2,24/11/2024,LAS HERAS B,62,CLUB 12 DE OCTUBRE,44,700,300,-69.75,-68.25,0.75,1,2,0.65,614.4937500000001,225.95625
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,B,3,1/12/2024,CLUB 12 DE OCTUBRE,51,VICTORIA FLEX,62,300,700,-155.25,-69.75,0.75,1,2,0.65,141.13125000000002,614.4937500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,B,4,8/12/2024,LAS HERAS B,76,ATLETICO BOULOGNE FLEX,43,750,250,-129.75,-68.25,0.75,1,2,0.65,604.7437500000001,177.20625
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,1,10/11/2024,LA UNION,81,TAPONAZO  FUTBOL CLUB,74,650,350,-57.75,-53.25,0.75,1,2,0.65,577.44375,289.33125
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,1,10/11/2024,VILLA ESPAÑA,79,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,50,750,250,-102.75,-24.75,0.75,1,2,0.65,631.06875,219.61875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,1,10/11/2024,SOCIAL LANUS,72,ARGENTINO DE QUILMES,41,750,250,-123.75,-29.25,0.75,1,2,0.65,610.59375,215.23125000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,2,24/11/2024,SOCIAL LANUS,87,LA UNION,55,750,250,-53.25,-29.25,0.75,1,2,0.65,679.3312500000001,215.23125000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,2,24/11/2024,ARGENTINO DE QUILMES,53,VILLA ESPAÑA,95,250,750,-24.75,-123.75,0.75,1,2,0.65,219.61875000000003,610.59375
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,2,24/11/2024,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,37,TAPONAZO  FUTBOL CLUB,46,350,650,-57.75,-102.75,0.75,1,2,0.65,284.94375,533.56875
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,3,1/12/2024,LA UNION,67,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,45,750,250,-102.75,-53.25,0.75,1,2,0.65,631.06875,191.83125
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,3,1/12/2024,TAPONAZO  FUTBOL CLUB,41,ARGENTINO DE QUILMES,37,650,350,-123.75,-57.75,0.75,1,2,0.65,513.09375,284.94375
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,3,1/12/2024,VILLA ESPAÑA,55,SOCIAL LANUS,103,250,750,-29.25,-24.75,0.75,1,2,0.65,215.23125000000002,707.1187500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,4,8/12/2024,VILLA ESPAÑA,89,LA UNION,65,750,250,-53.25,-24.75,0.75,1,2,0.65,679.3312500000001,219.61875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,4,8/12/2024,SOCIAL LANUS,70,TAPONAZO  FUTBOL CLUB,63,650,350,-57.75,-29.25,0.75,1,2,0.65,577.44375,312.73125000000005
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,4,8/12/2024,ARGENTINO DE QUILMES,66,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,56,700,300,-102.75,-123.75,0.75,1,2,0.65,582.31875,171.84375000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,5,15/12/2024,LA UNION,61,ARGENTINO DE QUILMES,54,650,350,-123.75,-53.25,0.75,1,2,0.65,513.09375,289.33125
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,5,15/12/2024,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,39,SOCIAL LANUS,73,250,750,-29.25,-102.75,0.75,1,2,0.65,215.23125000000002,631.06875
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,A,5,15/12/2024,TAPONAZO  FUTBOL CLUB,76,VILLA ESPAÑA,77,350,650,-24.75,-57.75,0.75,1,2,0.65,317.11875000000003,577.44375
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,B,1,10/11/2024,COUNTRY BANFIELD B,44,BURZACO FC B,54,300,700,-117.75,-134.25,0.75,1,2,0.65,177.69375000000002,551.60625
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,B,1,10/11/2024,OLIMPO,54,TALLERES,75,250,750,-89.25,33.75,0.75,1,2,0.65,156.73125000000002,764.1562500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,B,2,24/11/2024,TALLERES,82,COUNTRY BANFIELD B,41,750,250,-134.25,-89.25,0.75,1,2,0.65,600.35625,156.73125000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,B,3,1/12/2024,COUNTRY BANFIELD B,44,OLIMPO,70,250,750,33.75,-134.25,0.75,1,2,0.65,276.65625,600.35625
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,B,4,8/12/2024,TALLERES,64,BURZACO FC B,50,700,300,-117.75,-89.25,0.75,1,2,0.65,567.69375,205.48125000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,SUR,B,5,15/12/2024,BURZACO FC B,56,OLIMPO,51,650,350,33.75,-117.75,0.75,1,2,0.65,666.6562500000001,226.44375000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,1,10/11/2024,ITALIANO DE JOSE C PAZ,42,DEFENSORES DE MORENO,59,300,700,-75.75,-56.25,0.75,1,2,0.65,218.64375,627.6562500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,1,10/11/2024,INSTITUCION SARMIENTO BLANCO,53,LEANDRO N ALEM,69,300,700,-5.25,14.25,0.75,1,2,0.65,287.38125,696.3937500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,1,10/11/2024,SPORTIVO HAEDO,66,DEFENSORES DE HURLINGHAM  BLANCO,54,700,300,-132.75,-152.25,0.75,1,2,0.65,553.06875,144.05625
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,2,24/11/2024,SPORTIVO HAEDO,64,ITALIANO DE JOSE C PAZ,51,700,300,-56.25,-152.25,0.75,1,2,0.65,627.6562500000001,144.05625
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,2,24/11/2024,DEFENSORES DE HURLINGHAM  BLANCO,48,INSTITUCION SARMIENTO BLANCO,42,650,350,14.25,-132.75,0.75,1,2,0.65,647.6437500000001,211.81875000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,2,24/11/2024,LEANDRO N ALEM,63,DEFENSORES DE MORENO,55,650,350,-75.75,-5.25,0.75,1,2,0.65,559.8937500000001,336.13125
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,3,1/12/2024,ITALIANO DE JOSE C PAZ,52,LEANDRO N ALEM,55,350,650,-5.25,-56.25,0.75,1,2,0.65,336.13125,578.90625
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,3,1/12/2024,DEFENSORES DE MORENO,52,DEFENSORES DE HURLINGHAM  BLANCO,47,650,350,-132.75,-75.75,0.75,1,2,0.65,504.31875,267.39375
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,3,1/12/2024,INSTITUCION SARMIENTO BLANCO,59,SPORTIVO HAEDO,45,700,300,-152.25,14.25,0.75,1,2,0.65,534.0562500000001,306.39375
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,4,8/12/2024,INSTITUCION SARMIENTO BLANCO,65,ITALIANO DE JOSE C PAZ,47,700,300,-56.25,14.25,0.75,1,2,0.65,627.6562500000001,306.39375
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,4,8/12/2024,SPORTIVO HAEDO,64,DEFENSORES DE MORENO,62,650,350,-75.75,-152.25,0.75,1,2,0.65,559.8937500000001,192.80625
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,4,8/12/2024,DEFENSORES DE HURLINGHAM  BLANCO,91,LEANDRO N ALEM,89,650,350,-5.25,-132.75,0.75,1,2,0.65,628.63125,211.81875000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,5,15/12/2024,ITALIANO DE JOSE C PAZ,31,DEFENSORES DE HURLINGHAM  BLANCO,44,300,700,-132.75,-56.25,0.75,1,2,0.65,163.06875000000002,627.6562500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,5,15/12/2024,LEANDRO N ALEM,33,SPORTIVO HAEDO,55,250,750,-152.25,-5.25,0.75,1,2,0.65,95.30625,726.13125
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,A,5,15/12/2024,DEFENSORES DE MORENO,48,INSTITUCION SARMIENTO BLANCO,56,350,650,14.25,-75.75,0.75,1,2,0.65,355.14375,559.8937500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,1,10/11/2024,SOCIEDAD ATLETICA PABELLON ARGENTINO,81,ARGENTINO DE CASTELAR CENTRO,59,750,250,65.25,-153.75,0.75,1,2,0.65,794.8687500000001,93.84375000000001
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,1,10/11/2024,A.F.A.L.P. B,46,PASO DEL REY,53,350,650,-149.25,-92.25,0.75,1,2,0.65,195.73125000000002,543.8062500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,1,10/11/2024,MUNICIPALIDAD DE HURLINGHAM,53,HURACAN DE SAN JUSTO BLANCO,43,700,300,-80.25,-144.75,0.75,1,2,0.65,604.25625,151.36875
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,2,24/11/2024,MUNICIPALIDAD DE HURLINGHAM,20,SOCIEDAD ATLETICA PABELLON ARGENTINO,0,700,0,-153.75,-144.75,0.75,1,2,0.65,532.59375,-141.13125000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,2,24/11/2024,HURACAN DE SAN JUSTO BLANCO,44,A.F.A.L.P. B,34,700,300,-92.25,-80.25,0.75,1,2,0.65,592.5562500000001,214.25625000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,2,24/11/2024,PASO DEL REY,56,ARGENTINO DE CASTELAR CENTRO,47,650,350,65.25,-149.25,0.75,1,2,0.65,697.3687500000001,195.73125000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,3,1/12/2024,SOCIEDAD ATLETICA PABELLON ARGENTINO,0,PASO DEL REY,20,0,700,-149.25,-153.75,0.75,1,2,0.65,-145.51875,532.59375
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,3,1/12/2024,ARGENTINO DE CASTELAR CENTRO,46,HURACAN DE SAN JUSTO BLANCO,43,650,350,-80.25,65.25,0.75,1,2,0.65,555.50625,404.86875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,3,1/12/2024,A.F.A.L.P. B,78,MUNICIPALIDAD DE HURLINGHAM,62,700,300,-144.75,-92.25,0.75,1,2,0.65,541.3687500000001,202.55625
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,4,8/12/2024,A.F.A.L.P. B,20,SOCIEDAD ATLETICA PABELLON ARGENTINO,0,700,0,-153.75,-92.25,0.75,1,2,0.65,532.59375,-89.94375000000001
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,4,8/12/2024,MUNICIPALIDAD DE HURLINGHAM,53,ARGENTINO DE CASTELAR CENTRO,61,350,650,65.25,-144.75,0.75,1,2,0.65,404.86875000000003,492.61875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,4,8/12/2024,HURACAN DE SAN JUSTO BLANCO,48,PASO DEL REY,36,700,300,-149.25,-80.25,0.75,1,2,0.65,536.98125,214.25625000000002
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,5,15/12/2024,SOCIEDAD ATLETICA PABELLON ARGENTINO,77,HURACAN DE SAN JUSTO BLANCO,48,750,250,-80.25,-153.75,0.75,1,2,0.65,653.00625,93.84375000000001
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,5,15/12/2024,PASO DEL REY,69,MUNICIPALIDAD DE HURLINGHAM,22,750,250,-144.75,-149.25,0.75,1,2,0.65,590.1187500000001,98.23125
2024,JUVENILES,Fase Regular,3ra Fase,3,OESTE,B,5,15/12/2024,ARGENTINO DE CASTELAR CENTRO,65,A.F.A.L.P. B,53,700,300,-92.25,65.25,0.75,1,2,0.65,592.5562500000001,356.11875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,UNICO,1,1/9/2024,CLUB 12 DE OCTUBRE,62,ATLETICO BOULOGNE FLEX,20,750,250,-129.75,-69.75,0.75,1,2,0.65,604.7437500000001,175.74375
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,UNICO,2,8/9/2024,CIRCULO URQUIZA BLANCO,40,CLUB 12 DE OCTUBRE,44,350,650,-69.75,-98.25,0.75,1,2,0.65,273.24375000000003,537.9562500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,UNICO,3,15/9/2024,CAZA Y PESCA B,70,LAS HERAS B,48,750,250,-68.25,5.25,0.75,1,2,0.65,664.7062500000001,248.86875000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,UNICO,4,22/9/2024,NAUTICO HACOAJ AZUL,51,ALL BOYS DE SAAVEDRA,44,650,350,-126.75,-47.25,0.75,1,2,0.65,510.16875000000005,295.18125000000003
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,UNICO,6,6/10/2024,ATLETICO BOULOGNE FLEX,22,CAZA Y PESCA B,112,250,750,5.25,-129.75,0.75,1,2,0.65,248.86875000000003,604.7437500000001
2024,JUVENILES,Fase Regular,3ra Fase,3,NORTE,UNICO,9,,LAS HERAS B,66,CAZA Y PESCA B,69,350,650,5.25,-68.25,0.75,1,2,0.65,346.36875000000003,567.2062500000001
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,1,28/7/2024,CAZA Y PESCA A,58,INSTITUCION SARMIENTO VERDE,51,650,350,141.75,128.25,2.0,1,2,0.65,2058.55,1243.45
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,1,28/7/2024,FERROCARRIL OESTE A,83,RIVER PLATE,54,750,250,147.75,155.25,2.0,1,2,0.65,2334.15,1053.65
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,1,28/7/2024,ESTUDIANTIL PORTEÑO A,69,PINOCHO,72,350,650,140.25,137.25,2.0,1,2,0.65,1274.65,2046.8500000000001
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,1,28/7/2024,LANUS A,90,G.E DE LOMAS DE ZAMORA A,86,650,350,146.25,152.25,2.0,1,2,0.65,2070.25,1305.8500000000001
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,2,4/8/2024,LANUS A,78,CAZA Y PESCA A,52,750,250,128.25,152.25,2.0,1,2,0.65,2283.4500000000003,1045.8500000000001
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,2,4/8/2024,G.E DE LOMAS DE ZAMORA A,68,ESTUDIANTIL PORTEÑO A,80,300,700,137.25,146.25,2.0,1,2,0.65,1136.8500000000001,2200.25
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,2,4/8/2024,PINOCHO,67,FERROCARRIL OESTE A,59,650,350,155.25,140.25,2.0,1,2,0.65,2093.65,1274.65
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,2,4/8/2024,RIVER PLATE,81,INSTITUCION SARMIENTO VERDE,50,750,250,141.75,147.75,2.0,1,2,0.65,2318.55,1034.15
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,3,11/8/2024,CAZA Y PESCA A,55,RIVER PLATE,68,300,700,147.75,128.25,2.0,1,2,0.65,1164.15,2153.4500000000003
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,3,11/8/2024,INSTITUCION SARMIENTO VERDE,48,PINOCHO,53,350,650,140.25,141.75,2.0,1,2,0.65,1274.65,2058.55
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,3,11/8/2024,FERROCARRIL OESTE A,90,G.E DE LOMAS DE ZAMORA A,50,750,250,146.25,155.25,2.0,1,2,0.65,2330.25,1053.65
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,3,11/8/2024,ESTUDIANTIL PORTEÑO A,72,LANUS A,64,650,350,152.25,137.25,2.0,1,2,0.65,2085.85,1266.8500000000001
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,4,25/8/2024,ESTUDIANTIL PORTEÑO A,88,CAZA Y PESCA A,75,700,300,128.25,137.25,2.0,1,2,0.65,2153.4500000000003,1136.8500000000001
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,4,25/8/2024,LANUS A,74,FERROCARRIL OESTE A,67,650,350,155.25,152.25,2.0,1,2,0.65,2093.65,1305.8500000000001
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,4,25/8/2024,G.E DE LOMAS DE ZAMORA A,81,INSTITUCION SARMIENTO VERDE,54,750,250,141.75,146.25,2.0,1,2,0.65,2318.55,1030.25
2024,JUVENILES,Fase Regular,3ra Fase,INTERCONFERENCIA A,INTERCONFERENCIA,A,4,25/8/2024,PINOCHO,62,RIVER PLATE,78,300,700,147.75,140.25,2.0,1,2,0.65,1164.15,2184.65
