anio,categoria,zona,equipo,partidos
2026,JUVENILES MASCULINO,CENTRO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,6
2026,JUVENILES MASCULINO,OESTE,RAMOS MEJIA LTC,5
2026,JUVENILES MASCULINO,OESTE,LOS INDIOS JUVENILES B,5
2026,JUVENILES MASCULINO,CENTRO,IMPERIO NEGRO B,6
2026,JUVENILES MASCULINO,NORTE,SPORTIVO PILAR  JUVENILES,6
2026,JUVENILES MASCULINO,OESTE,UNIVERSIDAD DE LA MATANZA,6
2026,JUVENILES MASCULINO,OESTE,LEANDRO N ALEM,5
2026,JUVENILES MASCULINO,NORTE,GEVP BLANCO A,5
2026,JUVENILES MASCULINO,SUR,C.S.D.Y C. MORENO,6
2026,JUVENILES MASCULINO,SUR,DEFENSORES DE GLEW,6
2026,JUVENILES MASCULINO,SUR,VARELA JRS,5
2026,JUVENILES MASCULINO,SUR,INDEPENDIENTE DE BURZACO,6
2026,JUVENILES MASCULINO,NORTE,"NAUTICO HACOAJ AZUL ""B""",6
2026,JUVENILES MASCULINO,CENTRO,COPELLO,6
2026,JUVENILES MASCULINO,OESTE,HURACAN DE SAN JUSTO ROJO,5
2026,JUVENILES MASCULINO,OESTE,CLUB CEPA,6
2026,JUVENILES MASCULINO,NORTE,3 DE FEBRERO AZUL B,5
2026,JUVENILES MASCULINO,CENTRO,ARQUITECTURA BLANCO B,6
2026,JUVENILES MASCULINO,SUR,COOPERARIOS,6
2026,JUVENILES MASCULINO,NORTE,VICTORIA NEGRO,6
2026,JUVENILES MASCULINO,NORTE,ATLETICO PILAR,6
2026,JUVENILES MASCULINO,CENTRO,YUPANQUI,6
2026,JUVENILES MASCULINO,NORTE,17 DE AGOSTO,6
2026,JUVENILES MASCULINO,SUR,CAÑUELAS FC,6
2026,JUVENILES MASCULINO,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,5
2026,JUVENILES MASCULINO,OESTE,PASO DEL REY,6
2026,JUVENILES MASCULINO,SUR,BERAZATEGUI,6
2026,JUVENILES MASCULINO,OESTE,CEDEM,6
2026,JUVENILES MASCULINO,SUR,INDEPENDIENTE,5
2026,JUVENILES MASCULINO,NORTE,PRESIDENTE DERQUI,6
2026,JUVENILES MASCULINO,SUR,MONTE GRANDE B,6
2026,JUVENILES MASCULINO,SUR,TRISTAN SUAREZ,6
2026,JUVENILES MASCULINO,NORTE,BANADE ROJO,5
2026,JUVENILES MASCULINO,NORTE,BANCO PROVINCIA,6
2026,JUVENILES MASCULINO,CENTRO,"JOSE HERNANDEZ ""B""",6
2026,JUVENILES MASCULINO,NORTE,HARRODS GATH Y CHAVES,6
2026,JUVENILES MASCULINO,SUR,COLON FC,6
2026,JUVENILES MASCULINO,CENTRO,VELEZ SARSFIELD BLANCO - A,6
2026,JUVENILES MASCULINO,SUR,BURZACO FC A,5
2026,JUVENILES MASCULINO,SUR,GUILLON BASQUET,6
2026,JUVENILES MASCULINO,CENTRO,CIUDAD DE BUENOS AIRES A AZUL,6
2026,JUVENILES MASCULINO,OESTE,DEFENSORES DE HURLINGHAM VERDE,5
2026,JUVENILES MASCULINO,SUR,TEMPERLEY,6
2026,JUVENILES MASCULINO,CENTRO,FERROCARRIL OESTE BLANCO,6
2026,JUVENILES MASCULINO,SUR,DEFENSORES DE BANFIELD,6
2026,JUVENILES MASCULINO,CENTRO,NAUTICO BUCHARDO B,6
2026,JUVENILES MASCULINO,SUR,CLUB SOCIAL ALEJANDRO KORN,6
2026,JUVENILES MASCULINO,OESTE,CLARIDAD,5
2026,JUVENILES MASCULINO,CENTRO,MACABI,6
2026,JUVENILES MASCULINO,NORTE,COOPERATIVA TORTUGUITAS,5
2026,JUVENILES MASCULINO,OESTE,MORON BLANCO B,6
2026,JUVENILES MASCULINO,SUR,LOBOS  JUVENILES,6
2026,JUVENILES MASCULINO,SUR,MUNICIPALIDAD DE AVELLANEDA,6
2026,JUVENILES MASCULINO,OESTE,SITAS ROJO,6
2026,JUVENILES MASCULINO,OESTE,EL PORVENIR JOSE C. PAZ,5
2026,JUVENILES MASCULINO,NORTE,SOCIAL BECCAR,5
2026,JUVENILES MASCULINO,CENTRO,COLEGIALES BLANCO,6
2026,JUVENILES MASCULINO,NORTE,OBRAS BASKET,6
2026,JUVENILES MASCULINO,OESTE,A.F.A.L.P. A,5
2026,JUVENILES MASCULINO,OESTE,FERROCARRIL OESTE NARANJA,2
2026,JUVENILES MASCULINO,CENTRO,ESTRELLA DE BOEDO,6
2026,JUVENILES MASCULINO,CENTRO,ITALIANO B,6
2026,JUVENILES MASCULINO,SUR,GIMNASIA Y ESGRIMA LA PLATA A,6
2026,JUVENILES MASCULINO,SUR,EZEIZA,5
2026,JUVENILES MASCULINO,OESTE,ARGENTINO DE CASTELAR NORTE A,5
2026,JUVENILES MASCULINO,SUR,CLUB ATLETICO BERNAL,5
2026,JUVENILES MASCULINO,SUR,CLUB ATLETICO 9 DE JULIO DE LANUS,6
2026,JUVENILES MASCULINO,NORTE,PLATENSE BLANCO,6
2026,JUVENILES MASCULINO,CENTRO,PEDRO ECHAGUE AZUL,5
2026,JUVENILES MASCULINO,SUR,LANUS A,6
2026,JUVENILES MASCULINO,OESTE,DEFENSORES DE MORENO,5
2026,JUVENILES MASCULINO,SUR,TAMBEROS UNIDOS,5
2026,JUVENILES MASCULINO,NORTE,SPORTIVO PILAR BLANCO B,5
2026,JUVENILES MASCULINO,SUR,WILDE SPORTING,5
2026,JUVENILES MASCULINO,CENTRO,ARGENTINOS JUNIORS,6
2026,JUVENILES MASCULINO,NORTE,BECCAR AZUL,6
2026,JUVENILES MASCULINO,OESTE,ESTUDIANTIL PORTEÑO B,6
2026,JUVENILES MASCULINO,OESTE,ARGENTINO DE CASTELAR CENTRO B,6
2026,JUVENILES MASCULINO,CENTRO,IMPERIO BLANCO  A,6
2026,JUVENILES MASCULINO,CENTRO,"DEPORTIVO CROVARA  ""A""",6
2026,JUVENILES MASCULINO,SUR,SOCIAL LANUS,6
2026,JUVENILES MASCULINO,NORTE,VICTORIA BLANCO,5
2026,JUVENILES MASCULINO,OESTE,SITAS VERDE,5
2026,JUVENILES MASCULINO,OESTE,U17 DEPORTIVO MORON B,4
2026,JUVENILES MASCULINO,SUR,GIMNASIA Y ESGRIMA LA PLATA B,6
2026,JUVENILES MASCULINO,CENTRO,ARQUITECTURA NEGRO A,6
2026,JUVENILES MASCULINO,NORTE,3 DE FEBRERO CELESTE C,6
2026,JUVENILES MASCULINO,OESTE,NOLTING,6
2026,JUVENILES MASCULINO,NORTE,HEBRAICA,6
2026,JUVENILES MASCULINO,NORTE,U.V.V.A UNION VECINAL VILLA ADELINA,6
2026,JUVENILES MASCULINO,CENTRO,COMUNICACIONES AMARILLO A,6
2026,JUVENILES MASCULINO,SUR,SPORTIVO ALSINA,6
2026,JUVENILES MASCULINO,CENTRO,NUEVA CHICAGO,5
2026,JUVENILES MASCULINO,SUR,VILLA ESPAÑA,6
2026,JUVENILES MASCULINO,OESTE,"ESTUDIANTIL PORTEÑO  ""A""",5
2026,JUVENILES MASCULINO,OESTE,CENTRO ESPAÑOL,6
2026,JUVENILES MASCULINO,NORTE,NAUTICO BUCHARDO A,6
2026,JUVENILES MASCULINO,CENTRO,JUVENCIA,6
2026,JUVENILES MASCULINO,CENTRO,ALL BOYS DE SAAVEDRA,6
2026,JUVENILES MASCULINO,OESTE,INSTITUCION SARMIENTO VERDE A,5
2026,JUVENILES MASCULINO,OESTE,MUNICIPALIDAD DE HURLINGHAM,6
2026,JUVENILES MASCULINO,SUR,BOCA JUNIORS AMARILLO B,6
2026,JUVENILES MASCULINO,OESTE,EL PALOMAR,6
2026,JUVENILES MASCULINO,SUR,COUNTRY BANFIELD A,6
2026,JUVENILES MASCULINO,SUR,QUILMES ATLETICO CLUB,6
2026,JUVENILES MASCULINO,SUR,RACING CLUB,6
2026,JUVENILES MASCULINO,OESTE,CLUB GEI BLANCO (B),5
2026,JUVENILES MASCULINO,OESTE,HURACAN DE SAN JUSTO BLANCO,6
2026,JUVENILES MASCULINO,NORTE,ATLETICO BOULOGNE,6
2026,JUVENILES MASCULINO,SUR,MONTE GRANDE ROJO A,5
2026,JUVENILES MASCULINO,OESTE,SAN MIGUEL BLANCO,6
2026,JUVENILES MASCULINO,OESTE,CLUB GEI AZUL (A),5
2026,JUVENILES MASCULINO,SUR,COUNTRY BANFIELD B,6
2026,JUVENILES MASCULINO,CENTRO,VILLA MITRE,6
2026,JUVENILES MASCULINO,OESTE,SAN MIGUEL VERDE,5
2026,JUVENILES MASCULINO,CENTRO,ATENEO POPULAR VERSAILLES,6
2026,JUVENILES MASCULINO,NORTE,INDEPENDIENTE DE ESCOBAR,5
2026,JUVENILES MASCULINO,OESTE,UNITARIOS DE MARCOS PAZ,6
2026,JUVENILES MASCULINO,OESTE,PORTEÑO ATLETICO CLUB AZUL,5
2026,JUVENILES MASCULINO,SUR,LA UNION,5
2026,JUVENILES MASCULINO,CENTRO,ALDO BONZI,6
2026,JUVENILES MASCULINO,OESTE,ARGENTINO DE CASTELAR SUR C,6
2026,JUVENILES MASCULINO,CENTRO,GEBA,6
2026,JUVENILES MASCULINO,OESTE,MIDLAND,5
2026,JUVENILES MASCULINO,NORTE,COLEGIALES NEGRO,6
2026,JUVENILES MASCULINO,NORTE,LAS HERAS A,6
2026,JUVENILES MASCULINO,NORTE,EL TALAR,6
2026,JUVENILES MASCULINO,CENTRO,ALL BOYS NEGRO,6
2026,JUVENILES MASCULINO,CENTRO,RACING ANEXO,6
2026,JUVENILES MASCULINO,OESTE,DEPORTIVO MORON A,5
2026,JUVENILES MASCULINO,NORTE,SAN FERNANDO BLANCO,6
2026,JUVENILES MASCULINO,SUR,BOCA JUNIORS AZUL A,6
2026,JUVENILES MASCULINO,SUR,TAPONAZO  FUTBOL CLUB,6
2026,JUVENILES MASCULINO,NORTE,UNIVERSIDAD DE BUENOS AIRES,6
2026,JUVENILES MASCULINO,SUR,OLIMPO,6
2026,JUVENILES MASCULINO,CENTRO,PINOCHO,4
2026,JUVENILES MASCULINO,NORTE,"NAUTICO HACOAJ BLANCO ""A""",6
2026,JUVENILES MASCULINO,NORTE,CAZA Y PESCA VERDE B,5
2026,JUVENILES MASCULINO,CENTRO,FERROCARRIL OESTE VERDE,6
2026,JUVENILES MASCULINO,OESTE,PORTUGUES DEL GRAN BUENOS AIRES,6
2026,JUVENILES MASCULINO,CENTRO,ARMENIA,6
2026,JUVENILES MASCULINO,NORTE,SPORTIVO ESCOBAR,6
2026,JUVENILES MASCULINO,SUR,UNION VILLEGAS,6
2026,JUVENILES MASCULINO,OESTE,SPORTIVO HAEDO,6
2026,JUVENILES MASCULINO,CENTRO,COMUNICACIONES NEGRO B,5
2026,JUVENILES MASCULINO,SUR,LOS ANDES,5
2026,JUVENILES MASCULINO,CENTRO,DEPORTIVO CROVARA B,6
2026,JUVENILES MASCULINO,CENTRO,PEDRO ECHAGUE AMARILLO,5
2026,JUVENILES MASCULINO,NORTE,PINOCHO VERDE,6
2026,JUVENILES MASCULINO,OESTE,MORON ROJO A,7
2026,JUVENILES MASCULINO,NORTE,BANCO NACION BLANCO B,6
2026,JUVENILES MASCULINO,SUR,CLUB ATLETICO PAMPERO,5
2026,JUVENILES MASCULINO,CENTRO,SAN LORENZO AZUL,6
2026,LIGA PROXIMO MASCULINO,CENTRO,SAN ANDRES,6
2026,LIGA PROXIMO MASCULINO,CENTRO,ALL BOYS BLANCO,6
2026,LIGA PROXIMO MASCULINO,OESTE,INSTITUCION SARMIENTO BLANCO B,5
2026,LIGA PROXIMO MASCULINO,CENTRO,ITALIANO,6
2026,LIGA PROXIMO MASCULINO,NORTE,RIVER PLATE,6
2026,LIGA PROXIMO MASCULINO,NORTE,SPORTIVO VILLA BALLESTER,6
2026,LIGA PROXIMO MASCULINO,CENTRO,"JOSE HERNANDEZ ""A""",6
2026,LIGA PROXIMO MASCULINO,NORTE,PLATENSE MARRON,6
2026,LIGA PROXIMO MASCULINO,OESTE,CLUB GEI GRIS(C),6
2026,LIGA PROXIMO MASCULINO,NORTE,CAZA Y PESCA AZUL A,6
2026,LIGA PROXIMO MASCULINO,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,5
2026,LIGA PROXIMO MASCULINO,CENTRO,PINOCHO BLANCO,5
2026,LIGA PROXIMO MASCULINO,NORTE,BELLA VISTA,6
2026,LIGA PROXIMO MASCULINO,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B,6
2026,LIGA PROXIMO MASCULINO,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,6
2026,LIGA PROXIMO MASCULINO,OESTE,DEFENSORES DE SANTOS LUGARES,6
2026,LIGA PROXIMO MASCULINO,OESTE,VELEZ SARSFIELD AZUL - B,6
2026,LIGA PROXIMO MASCULINO,NORTE,3 DE FEBRERO BLANCO A,6
2026,LIGA PROXIMO MASCULINO,NORTE,UNION FLORIDA,6
2026,LIGA PROXIMO MASCULINO,NORTE,CENTRO GALICIA,5
2026,LIGA PROXIMO MASCULINO,SUR,TALLERES,6
2026,LIGA PROXIMO MASCULINO,CENTRO,CIUDAD DE BUENOS AIRES AZUL A,6
2026,LIGA PROXIMO MASCULINO,CENTRO,GEVP CELESTE B,6
2026,LIGA PROXIMO MASCULINO,OESTE,PORTEÑO ATLETICO CLUB  BLANCO B,6
2026,LIGA PROXIMO MASCULINO,CENTRO,CIRCULO URQUIZA,5
2026,LIGA PROXIMO MASCULINO,NORTE,SAN FERNANDO AZUL,6
2026,LIGA PROXIMO MASCULINO,SUR,JUVENTUD UNIDA,5
2026,LIGA PROXIMO MASCULINO,SUR,EL FOGON,6
2026,LIGA PROXIMO MASCULINO,SUR,LUZ Y ARTE,6
2026,LIGA PROXIMO MASCULINO,NORTE,UNION VECINAL DE MUNRO,5
2026,LIGA PROXIMO MASCULINO,OESTE,C.A.S.A PADUA A,6
2026,LIGA PROXIMO MASCULINO,OESTE,DEFENSORES DE HURLINGHAM BLANCO,6
2026,LIGA PROXIMO MASCULINO,OESTE,CIUDADELA NORTE,6
2026,LIGA PROXIMO MASCULINO,CENTRO,COMUNICACIONES NEGRO,5
2026,LIGA PROXIMO MASCULINO,NORTE,BANCO NACION AZUL A,4
2026,LIGA PROXIMO MASCULINO,NORTE,CIUDAD DE BUENOS AIRES B BLANCO,6
2026,LIGA PROXIMO MASCULINO,CENTRO,SAN LORENZO ROJO B,6
2026,LIGA PROXIMO MASCULINO,OESTE,ITALIANO DE JOSE C PAZ,6
2026,LIGA PROXIMO MASCULINO,NORTE,CLUB ATENEO INGENIERO RAVER,5
2026,LIGA PROXIMO MASCULINO,SUR,LANUS B,5
2026,LIGA PROXIMO MASCULINO,CENTRO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,6
2026,LIGA PROXIMO MASCULINO,OESTE,RAMOS MEJIA LTC,5
2026,LIGA PROXIMO MASCULINO,CENTRO,IMPERIO NEGRO B,6
2026,LIGA PROXIMO MASCULINO,OESTE,UNIVERSIDAD DE LA MATANZA,6
2026,LIGA PROXIMO MASCULINO,OESTE,LEANDRO N ALEM,5
2026,LIGA PROXIMO MASCULINO,NORTE,GEVP BLANCO A,5
2026,LIGA PROXIMO MASCULINO,SUR,C.S.D.Y C. MORENO,6
2026,LIGA PROXIMO MASCULINO,SUR,DEFENSORES DE GLEW,6
2026,LIGA PROXIMO MASCULINO,OESTE,C.A.S.A PADUA B,6
2026,LIGA PROXIMO MASCULINO,SUR,VARELA JRS,5
2026,LIGA PROXIMO MASCULINO,SUR,INDEPENDIENTE DE BURZACO,6
2026,LIGA PROXIMO MASCULINO,NORTE,"NAUTICO HACOAJ AZUL ""B""",5
2026,LIGA PROXIMO MASCULINO,CENTRO,COPELLO,6
2026,LIGA PROXIMO MASCULINO,OESTE,HURACAN DE SAN JUSTO ROJO,5
2026,LIGA PROXIMO MASCULINO,OESTE,CLUB CEPA,6
2026,LIGA PROXIMO MASCULINO,NORTE,3 DE FEBRERO AZUL B,5
2026,LIGA PROXIMO MASCULINO,CENTRO,ARQUITECTURA BLANCO B,6
2026,LIGA PROXIMO MASCULINO,SUR,COOPERARIOS,6
2026,LIGA PROXIMO MASCULINO,NORTE,VICTORIA NEGRO,6
2026,LIGA PROXIMO MASCULINO,NORTE,ATLETICO PILAR,6
2026,LIGA PROXIMO MASCULINO,CENTRO,YUPANQUI,6
2026,LIGA PROXIMO MASCULINO,NORTE,17 DE AGOSTO,5
2026,LIGA PROXIMO MASCULINO,SUR,CAÑUELAS FC,6
2026,LIGA PROXIMO MASCULINO,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,5
2026,LIGA PROXIMO MASCULINO,OESTE,PASO DEL REY,6
2026,LIGA PROXIMO MASCULINO,SUR,BERAZATEGUI,6
2026,LIGA PROXIMO MASCULINO,OESTE,CEDEM,6
2026,LIGA PROXIMO MASCULINO,SUR,INDEPENDIENTE,5
2026,LIGA PROXIMO MASCULINO,NORTE,PRESIDENTE DERQUI,6
2026,LIGA PROXIMO MASCULINO,OESTE,LOS INDIOS LIGA PROXIMA B,5
2026,LIGA PROXIMO MASCULINO,SUR,TRISTAN SUAREZ,6
2026,LIGA PROXIMO MASCULINO,NORTE,SPORTIVO PILAR PROXIMO,6
2026,LIGA PROXIMO MASCULINO,NORTE,BANADE ROJO,5
2026,LIGA PROXIMO MASCULINO,NORTE,BANCO PROVINCIA,6
2026,LIGA PROXIMO MASCULINO,CENTRO,"JOSE HERNANDEZ ""B""",6
2026,LIGA PROXIMO MASCULINO,NORTE,HARRODS GATH Y CHAVES,6
2026,LIGA PROXIMO MASCULINO,SUR,COLON FC,6
2026,LIGA PROXIMO MASCULINO,CENTRO,VELEZ SARSFIELD BLANCO - A,5
2026,LIGA PROXIMO MASCULINO,SUR,BURZACO FC A,6
2026,LIGA PROXIMO MASCULINO,SUR,GUILLON BASQUET,6
2026,LIGA PROXIMO MASCULINO,OESTE,DEFENSORES DE HURLINGHAM VERDE,5
2026,LIGA PROXIMO MASCULINO,SUR,TEMPERLEY,6
2026,LIGA PROXIMO MASCULINO,CENTRO,FERROCARRIL OESTE BLANCO,6
2026,LIGA PROXIMO MASCULINO,OESTE,CLUB GEI AZUL(A),5
2026,LIGA PROXIMO MASCULINO,SUR,DEFENSORES DE BANFIELD,6
2026,LIGA PROXIMO MASCULINO,CENTRO,NAUTICO BUCHARDO B,6
2026,LIGA PROXIMO MASCULINO,SUR,CLUB SOCIAL ALEJANDRO KORN,6
2026,LIGA PROXIMO MASCULINO,OESTE,CLARIDAD,5
2026,LIGA PROXIMO MASCULINO,CENTRO,MACABI,6
2026,LIGA PROXIMO MASCULINO,NORTE,COOPERATIVA TORTUGUITAS,5
2026,LIGA PROXIMO MASCULINO,OESTE,MORON BLANCO B,6
2026,LIGA PROXIMO MASCULINO,SUR,MUNICIPALIDAD DE AVELLANEDA,6
2026,LIGA PROXIMO MASCULINO,OESTE,SITAS ROJO,6
2026,LIGA PROXIMO MASCULINO,OESTE,EL PORVENIR JOSE C. PAZ,5
2026,LIGA PROXIMO MASCULINO,NORTE,SOCIAL BECCAR,5
2026,LIGA PROXIMO MASCULINO,CENTRO,COLEGIALES BLANCO,6
2026,LIGA PROXIMO MASCULINO,NORTE,OBRAS BASKET,5
2026,LIGA PROXIMO MASCULINO,OESTE,A.F.A.L.P. A,5
2026,LIGA PROXIMO MASCULINO,OESTE,FERROCARRIL OESTE NARANJA,2
2026,LIGA PROXIMO MASCULINO,CENTRO,ESTRELLA DE BOEDO,6
2026,LIGA PROXIMO MASCULINO,NORTE,"U.V.V.A UNION VECINAL VILLA ADELINA ""AZUL""",6
2026,LIGA PROXIMO MASCULINO,CENTRO,ITALIANO B,6
2026,LIGA PROXIMO MASCULINO,SUR,GIMNASIA Y ESGRIMA LA PLATA A,6
2026,LIGA PROXIMO MASCULINO,SUR,EZEIZA,5
2026,LIGA PROXIMO MASCULINO,OESTE,ARGENTINO DE CASTELAR NORTE A,5
2026,LIGA PROXIMO MASCULINO,SUR,CLUB ATLETICO BERNAL,5
2026,LIGA PROXIMO MASCULINO,SUR,CLUB ATLETICO 9 DE JULIO DE LANUS,6
2026,LIGA PROXIMO MASCULINO,NORTE,PLATENSE BLANCO,6
2026,LIGA PROXIMO MASCULINO,CENTRO,PEDRO ECHAGUE AZUL,5
2026,LIGA PROXIMO MASCULINO,OESTE,U21 DEPORTIVO MORON B,4
2026,LIGA PROXIMO MASCULINO,SUR,LANUS A,6
2026,LIGA PROXIMO MASCULINO,OESTE,DEFENSORES DE MORENO,5
2026,LIGA PROXIMO MASCULINO,SUR,TAMBEROS UNIDOS,5
2026,LIGA PROXIMO MASCULINO,NORTE,SPORTIVO PILAR BLANCO B,5
2026,LIGA PROXIMO MASCULINO,SUR,WILDE SPORTING,5
2026,LIGA PROXIMO MASCULINO,CENTRO,ARGENTINOS JUNIORS,6
2026,LIGA PROXIMO MASCULINO,NORTE,BECCAR AZUL,6
2026,LIGA PROXIMO MASCULINO,OESTE,ESTUDIANTIL PORTEÑO B,6
2026,LIGA PROXIMO MASCULINO,OESTE,ARGENTINO DE CASTELAR CENTRO B,6
2026,LIGA PROXIMO MASCULINO,CENTRO,IMPERIO BLANCO  A,6
2026,LIGA PROXIMO MASCULINO,CENTRO,"DEPORTIVO CROVARA  ""A""",6
2026,LIGA PROXIMO MASCULINO,SUR,SOCIAL LANUS,6
2026,LIGA PROXIMO MASCULINO,NORTE,VICTORIA BLANCO,5
2026,LIGA PROXIMO MASCULINO,OESTE,SITAS VERDE,5
2026,LIGA PROXIMO MASCULINO,SUR,GIMNASIA Y ESGRIMA LA PLATA B,6
2026,LIGA PROXIMO MASCULINO,CENTRO,ARQUITECTURA NEGRO A,6
2026,LIGA PROXIMO MASCULINO,OESTE,PORTEÑO ATLETICO CLUB  AZUL,5
2026,LIGA PROXIMO MASCULINO,NORTE,3 DE FEBRERO CELESTE C,6
2026,LIGA PROXIMO MASCULINO,OESTE,NOLTING,6
2026,LIGA PROXIMO MASCULINO,NORTE,HEBRAICA,6
2026,LIGA PROXIMO MASCULINO,SUR,SPORTIVO ALSINA,6
2026,LIGA PROXIMO MASCULINO,CENTRO,NUEVA CHICAGO,5
2026,LIGA PROXIMO MASCULINO,SUR,VILLA ESPAÑA,6
2026,LIGA PROXIMO MASCULINO,OESTE,"ESTUDIANTIL PORTEÑO  ""A""",5
2026,LIGA PROXIMO MASCULINO,OESTE,CENTRO ESPAÑOL,6
2026,LIGA PROXIMO MASCULINO,NORTE,NAUTICO BUCHARDO A,6
2026,LIGA PROXIMO MASCULINO,CENTRO,JUVENCIA,6
2026,LIGA PROXIMO MASCULINO,CENTRO,ALL BOYS DE SAAVEDRA,6
2026,LIGA PROXIMO MASCULINO,OESTE,CLUB GEI BLANCO(B),5
2026,LIGA PROXIMO MASCULINO,OESTE,INSTITUCION SARMIENTO VERDE A,5
2026,LIGA PROXIMO MASCULINO,SUR,LOBOS ATHLETIC CLUB,6
2026,LIGA PROXIMO MASCULINO,OESTE,MUNICIPALIDAD DE HURLINGHAM,6
2026,LIGA PROXIMO MASCULINO,SUR,BOCA JUNIORS AMARILLO B,6
2026,LIGA PROXIMO MASCULINO,OESTE,EL PALOMAR,6
2026,LIGA PROXIMO MASCULINO,SUR,COUNTRY BANFIELD A,6
2026,LIGA PROXIMO MASCULINO,SUR,QUILMES ATLETICO CLUB,6
2026,LIGA PROXIMO MASCULINO,SUR,RACING CLUB,6
2026,LIGA PROXIMO MASCULINO,OESTE,HURACAN DE SAN JUSTO BLANCO,6
2026,LIGA PROXIMO MASCULINO,NORTE,ATLETICO BOULOGNE,6
2026,LIGA PROXIMO MASCULINO,SUR,MONTE GRANDE ROJO A,5
2026,LIGA PROXIMO MASCULINO,OESTE,SAN MIGUEL BLANCO,6
2026,LIGA PROXIMO MASCULINO,SUR,COUNTRY BANFIELD B,6
2026,LIGA PROXIMO MASCULINO,CENTRO,VILLA MITRE,5
2026,LIGA PROXIMO MASCULINO,OESTE,SAN MIGUEL VERDE,5
2026,LIGA PROXIMO MASCULINO,CENTRO,ATENEO POPULAR VERSAILLES,6
2026,LIGA PROXIMO MASCULINO,NORTE,INDEPENDIENTE DE ESCOBAR,5
2026,LIGA PROXIMO MASCULINO,OESTE,UNITARIOS DE MARCOS PAZ,6
2026,LIGA PROXIMO MASCULINO,SUR,LA UNION,5
2026,LIGA PROXIMO MASCULINO,OESTE,LOS INDIOS LIGA PROXIMA A,5
2026,LIGA PROXIMO MASCULINO,CENTRO,ALDO BONZI,6
2026,LIGA PROXIMO MASCULINO,OESTE,ARGENTINO DE CASTELAR SUR C,6
2026,LIGA PROXIMO MASCULINO,CENTRO,GEBA,6
2026,LIGA PROXIMO MASCULINO,OESTE,MIDLAND,5
2026,LIGA PROXIMO MASCULINO,NORTE,COLEGIALES NEGRO,6
2026,LIGA PROXIMO MASCULINO,NORTE,LAS HERAS A,6
2026,LIGA PROXIMO MASCULINO,CENTRO,COMUNICACIONES AMARILLO,6
2026,LIGA PROXIMO MASCULINO,NORTE,EL TALAR,6
2026,LIGA PROXIMO MASCULINO,SUR,MONTE GRANDE NEGRO B,6
2026,LIGA PROXIMO MASCULINO,CENTRO,ALL BOYS NEGRO,6
2026,LIGA PROXIMO MASCULINO,CENTRO,RACING ANEXO,6
2026,LIGA PROXIMO MASCULINO,OESTE,DEPORTIVO MORON A,5
2026,LIGA PROXIMO MASCULINO,NORTE,SAN FERNANDO BLANCO,6
2026,LIGA PROXIMO MASCULINO,SUR,BOCA JUNIORS AZUL A,6
2026,LIGA PROXIMO MASCULINO,SUR,TAPONAZO  FUTBOL CLUB,6
2026,LIGA PROXIMO MASCULINO,NORTE,UNIVERSIDAD DE BUENOS AIRES,6
2026,LIGA PROXIMO MASCULINO,SUR,OLIMPO,6
2026,LIGA PROXIMO MASCULINO,CENTRO,PINOCHO,5
2026,LIGA PROXIMO MASCULINO,NORTE,"NAUTICO HACOAJ BLANCO ""A""",6
2026,LIGA PROXIMO MASCULINO,NORTE,CAZA Y PESCA VERDE B,5
2026,LIGA PROXIMO MASCULINO,CENTRO,FERROCARRIL OESTE VERDE,5
2026,LIGA PROXIMO MASCULINO,OESTE,PORTUGUES DEL GRAN BUENOS AIRES,6
2026,LIGA PROXIMO MASCULINO,CENTRO,ARMENIA,6
2026,LIGA PROXIMO MASCULINO,NORTE,SPORTIVO ESCOBAR,6
2026,LIGA PROXIMO MASCULINO,SUR,UNION VILLEGAS,6
2026,LIGA PROXIMO MASCULINO,OESTE,SPORTIVO HAEDO,6
2026,LIGA PROXIMO MASCULINO,SUR,LOS ANDES,6
2026,LIGA PROXIMO MASCULINO,CENTRO,DEPORTIVO CROVARA B,6
2026,LIGA PROXIMO MASCULINO,CENTRO,PEDRO ECHAGUE AMARILLO,5
2026,LIGA PROXIMO MASCULINO,NORTE,PINOCHO VERDE,6
2026,LIGA PROXIMO MASCULINO,OESTE,MORON ROJO A,7
2026,LIGA PROXIMO MASCULINO,NORTE,BANCO NACION BLANCO B,6
2026,LIGA PROXIMO MASCULINO,SUR,CLUB ATLETICO PAMPERO,5
2026,LIGA PROXIMO MASCULINO,CENTRO,SAN LORENZO AZUL,6
2026,MINI,CENTRO,SAN ANDRES,6
2026,MINI,CENTRO,ALL BOYS BLANCO,6
2026,MINI,OESTE,INSTITUCION SARMIENTO BLANCO B,5
2026,MINI,CENTRO,ITALIANO,6
2026,MINI,NORTE,RIVER PLATE,6
2026,MINI,OESTE,CLUB GEI GRIS(C),7
2026,MINI,NORTE,SPORTIVO VILLA BALLESTER,6
2026,MINI,NORTE,PLATENSE MARRON,6
2026,MINI,CENTRO,"JOSE HERNANDEZ ""A""",6
